objectID,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style
21217,Américas - The Woodlands,21 Waterway Avenue,Houston,The Woodlands,US,https://www.opentable.com/img/restimages/21217.jpg,http://mobile.opentable.com/opentable/?restId=21217,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2813671492x,77380,2,http://www.opentable.com/single.aspx?rid=21217,TX,"{""lat""=>30.159037, ""lng""=>-95.461179}",Latin American,4.1,1449,The Woodlands,(281) 367-1492,$30 and under,Casual Elegant
41392,Cafe of Love,38 East Main Street,New York / Tri-State Area,Mount Kisco,US,https://www.opentable.com/img/restimages/41392.jpg,http://mobile.opentable.com/opentable/?restId=41392,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9142421002x,10549,3,http://www.opentable.com/single.aspx?rid=41392,NY,"{""lat""=>41.207062, ""lng""=>-73.726593}",Contemporary American,4.3,683,Mount Kisco,(914) 242-1002,$31 to $50,Casual Elegant
69814,To Thai For,3571 Wailalae Ave.,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/69814.jpg,http://mobile.opentable.com/opentable/?restId=69814,"[""AMEX"", ""MasterCard"", ""Visa""]",8087343443x,96816,2,http://www.opentable.com/single.aspx?rid=69814,HI,"{""lat""=>21.282879, ""lng""=>-157.799486}",Thai,4.0,49,Honolulu,(808) 734-3443,$30 and under,Casual Dining
103165,Salty Sow - Cactus,4801 E Cactus Rd,Phoenix / Arizona,Phoenix,US,https://www.opentable.com/img/restimages/103165.jpg,http://mobile.opentable.com/opentable/?restId=103165,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6027959463x,85254,2,http://www.opentable.com/single.aspx?rid=103165,AZ,"{""lat""=>33.59784, ""lng""=>-111.978111}",Gastro Pub,4.6,506,Phoenix,(602) 795-9463,$30 and under,Casual Dining
40687,Five21 - The Oread Hotel,1200 Oread Ave,Kansas City,Lawrence,US,https://www.opentable.com/img/restimages/40687.jpg,http://mobile.opentable.com/opentable/?restId=40687,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7858303921x,66044,2,http://www.opentable.com/single.aspx?rid=40687,KS,"{""lat""=>38.960515, ""lng""=>-95.242708}",American,4.0,125,Lawrence,(785) 830-3921,$30 and under,Casual Elegant
6890,The Summit Steakhouse,2700 South Havana,Denver / Colorado,Aurora,US,https://www.opentable.com/img/restimages/6890.jpg,http://mobile.opentable.com/opentable/?restId=6890,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3037512112,80014,3,http://www.opentable.com/single.aspx?rid=6890,CO,"{""lat""=>39.667488, ""lng""=>-104.866134}",Steakhouse,4.3,875,Aurora,(303) 751-2112,$31 to $50,Casual Dining
70606,Table 3 Restaurant and Market,3821 Green Hills Village Drive,Nashville,Nashville,US,https://www.opentable.com/img/restimages/70606.jpg,http://mobile.opentable.com/opentable/?restId=70606,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6157396900,37215,2,http://www.opentable.com/single.aspx?rid=70606,TN,"{""lat""=>36.10803, ""lng""=>-86.81772}",French,4.5,569,Nashville,(615) 739-6900,$30 and under,Casual Dining
75541,Meso Maya - Preston Forest,11909 Preston Rd,Dallas - Fort Worth,Dallas,US,https://www.opentable.com/img/restimages/75541.jpg,http://mobile.opentable.com/opentable/?restId=75541,"[""AMEX"", ""MasterCard"", ""Visa""]",4697264390,75230,2,http://www.opentable.com/single.aspx?rid=75541,TX,"{""lat""=>32.911342, ""lng""=>-96.805247}",Mexican,4.5,422,North Dallas / Addison,(469) 726-4390,$30 and under,Casual Elegant
64414,Brockton Villa,1235 Coast Blvd.,San Diego,La Jolla,US,https://www.opentable.com/img/restimages/64414.jpg,http://mobile.opentable.com/opentable/?restId=64414,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8584547393,92037,2,http://www.opentable.com/single.aspx?rid=64414,CA,"{""lat""=>32.849912, ""lng""=>-117.271576}",Californian,4.3,884,La Jolla,(858) 454-7393,$30 and under,Casual Dining
23704,Brady's Landing,8505 Cypress Street,Houston,Houston,US,https://www.opentable.com/img/restimages/23704.jpg,http://mobile.opentable.com/opentable/?restId=23704,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7139289921x,77012,2,http://www.opentable.com/single.aspx?rid=23704,TX,"{""lat""=>29.722981, ""lng""=>-95.275565}",Seafood,3.7,94,East Side,(713) 928-9921,$30 and under,Casual Elegant
48472,Gumbos,1033 E 17th Ave,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/48472.jpg,http://mobile.opentable.com/opentable/?restId=48472,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7202665300x,80218,2,http://www.opentable.com/single.aspx?rid=48472,CO,"{""lat""=>39.743274, ""lng""=>-104.973784}",Cajun,4.6,285,Uptown,(720) 266-5300,$30 and under,Casual Dining
66175,Monstera Noodles & Sushi,"68-1330 Mauna Lani Drive, Suite 111",Hawaii,Kohala Coast,US,https://www.opentable.com/img/restimages/66175.jpg,http://mobile.opentable.com/opentable/?restId=66175,"[""AMEX"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8088872711,96743,2,http://www.opentable.com/single.aspx?rid=66175,HI,"{""lat""=>19.941228, ""lng""=>-155.859062}",Japanese,4.3,380,Kamuela,(808) 887-2711,$30 and under,Casual Elegant
76789,The Local Eatery & Pub,14655 North Gray Rd,Indiana,Westfield,US,https://www.opentable.com/img/restimages/76789.jpg,http://mobile.opentable.com/opentable/?restId=76789,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3172183786,46062,2,http://www.opentable.com/single.aspx?rid=76789,IN,"{""lat""=>40.001516, ""lng""=>-86.089748}",Contemporary American,4.3,304,Westfield,(317) 218-3786,$30 and under,Casual Dining
102688,Zodiac at Neiman Marcus - San Diego,7027 Friars Road,San Diego,San Diego,US,https://www.opentable.com/img/restimages/102688.jpg,http://mobile.opentable.com/opentable/?restId=102688,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",6195424450,92108,2,http://www.opentable.com/single.aspx?rid=102688,CA,"{""lat""=>32.769005, ""lng""=>-117.166794}",Contemporary American,4.6,48,Mission Valley,(619) 542-4450,$30 and under,Fine Dining
58891,Socarrat Paella Bar - Nolita,284 Mulberry St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/58891.jpg,http://mobile.opentable.com/opentable/?restId=58891,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2122190101x,10012,3,http://www.opentable.com/single.aspx?rid=58891,NY,"{""lat""=>40.724541, ""lng""=>-73.995099}",Spanish,4.0,429,NoLita,(212) 219-0101,$31 to $50,Casual Elegant
148528,Little Napoli Italian Grill & Bar,540 Texas Ave,Houston,Houston,US,https://www.opentable.com/img/restimages/148528.jpg,http://mobile.opentable.com/opentable/?restId=148528,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7132253900x,77002,2,http://www.opentable.com/single.aspx?rid=148528,TX,"{""lat""=>29.761936, ""lng""=>-95.366388}",Italian,4.1,119,Downtown,(713) 225-3900,$30 and under,Casual Dining
103003,Stoney Brook Grille,1285 New Jersey 28,New York / Tri-State Area,Branchburg,US,https://www.opentable.com/img/restimages/103003.jpg,http://mobile.opentable.com/opentable/?restId=103003,"[""AMEX"", ""Discover"", ""MasterCard""]",9087250011,08876,2,http://www.opentable.com/single.aspx?rid=103003,NJ,"{""lat""=>40.607187, ""lng""=>-74.697341}",Contemporary American,4.1,170,Branchburg,(908) 725-0011,$30 and under,Casual Dining
150073,BRAVO Cucina Italiana - Columbus - Crosswoods,7470 Vantage Dr,Columbus,Columbus,US,https://www.opentable.com/img/restimages/150073.jpg,http://mobile.opentable.com/opentable/?restId=150073,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6148883881,43235,2,http://www.opentable.com/single.aspx?rid=150073,OH,"{""lat""=>40.115277, ""lng""=>-83.013863}",Italian,4.2,110,Worthington,(614) 888-3881,$30 and under,Casual Dining
108376,The Conservatory at Greystone,2555 Main Street,San Francisco Bay Area,Saint Helena,US,https://www.opentable.com/img/restimages/108376.jpg,http://mobile.opentable.com/opentable/?restId=108376,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7079672300x,94574,4,http://www.opentable.com/single.aspx?rid=108376,CA,"{""lat""=>38.514746, ""lng""=>-122.483993}",Californian,4.4,135,St. Helena,(707) 967-2300,$50 and over,Casual Elegant
95068,LILO,31 Route 303,New York / Tri-State Area,Tappan,US,https://www.opentable.com/img/restimages/95068.jpg,http://mobile.opentable.com/opentable/?restId=95068,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8453981024x,10983,2,http://www.opentable.com/single.aspx?rid=95068,NY,"{""lat""=>41.017206, ""lng""=>-73.944238}",Italian,4.0,21,Tappan,(845) 398-1024,$30 and under,Casual Dining
115645,Renee Kelly's Harvest,12401 Johnson Drive,Kansas City,Shawnee,US,https://www.opentable.com/img/restimages/115645.jpg,http://mobile.opentable.com/opentable/?restId=115645,"[""AMEX"", ""MasterCard"", ""Visa""]",9136314100x,66216,2,http://www.opentable.com/single.aspx?rid=115645,KS,"{""lat""=>39.021595, ""lng""=>-94.729456}",Contemporary American,4.2,228,Shawnee,(913) 631-4100,$30 and under,Casual Dining
109234,Willamette Valley Grill,3301 Market St NE,Portland / Oregon,Salem,US,https://www.opentable.com/img/restimages/109234.jpg,http://mobile.opentable.com/opentable/?restId=109234,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5033707997x,97301,2,http://www.opentable.com/single.aspx?rid=109234,OR,"{""lat""=>44.951121, ""lng""=>-122.994053}",Northwest,3.4,69,Salem,(503) 370-7997,$30 and under,Casual Dining
83302,Carl's Tavern,700 Yampa Ave. #103,Denver / Colorado,Steamboat Springs,US,https://www.opentable.com/img/restimages/83302.jpg,http://mobile.opentable.com/opentable/?restId=83302,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9707612060,80487,2,http://www.opentable.com/single.aspx?rid=83302,CO,"{""lat""=>40.484657, ""lng""=>-106.834333}",Comfort Food,4.3,297,Steamboat Springs,(970) 761-2060,$30 and under,Casual Dining
55651,The Fat Radish,17 Orchard Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/55651.jpg,http://mobile.opentable.com/opentable/?restId=55651,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",212 300 4053x,10002,3,http://www.opentable.com/single.aspx?rid=55651,NY,"{""lat""=>40.715279, ""lng""=>-73.991944}",British,4.4,780,Lower East Side,(212) 300-4053,$31 to $50,Casual Elegant
93931,Crave - Akron,57 E. Market St.,Cleveland / Akron / Canton,Akron,US,https://www.opentable.com/img/restimages/93931.jpg,http://mobile.opentable.com/opentable/?restId=93931,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3302531234,44308,2,http://www.opentable.com/single.aspx?rid=93931,OH,"{""lat""=>41.085025, ""lng""=>-81.515763}",American,4.4,518,Akron,(330) 253-1234,$30 and under,Casual Elegant
141247,Don Chido,527 5th Ave.,San Diego,San Diego,US,https://www.opentable.com/img/restimages/141247.jpg,http://mobile.opentable.com/opentable/?restId=141247,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6192328226,92101,2,http://www.opentable.com/single.aspx?rid=141247,CA,"{""lat""=>32.710821, ""lng""=>-117.160101}",Mexican,3.8,75,Downtown / Gaslamp,(619) 232-8226,$30 and under,Casual Elegant
58819,SoLita - Delray Beach,25 NE 2nd Avenue,Miami / Southeast Florida,Delray Beach,US,https://www.opentable.com/img/restimages/58819.jpg,http://mobile.opentable.com/opentable/?restId=58819,"[""AMEX"", ""MasterCard"", ""Visa""]",5618990888,33444,3,http://www.opentable.com/single.aspx?rid=58819,FL,"{""lat""=>26.462274, ""lng""=>-80.070998}",Italian,3.6,611,Delray Beach,(561) 899-0888,$30 and under,Casual Elegant
59722,The Red Door,741 W. Washington St.,San Diego,San Diego,US,https://www.opentable.com/img/restimages/59722.jpg,http://mobile.opentable.com/opentable/?restId=59722,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6192956000x,92103,2,http://www.opentable.com/single.aspx?rid=59722,CA,"{""lat""=>32.749838, ""lng""=>-117.170297}",Contemporary American,4.4,760,Mission Hills,(619) 295-6000,$30 and under,Casual Elegant
70591,Quattro Pazzi,269 Bedford Street,New York / Tri-State Area,Stamford,US,https://www.opentable.com/img/restimages/70591.jpg,http://mobile.opentable.com/opentable/?restId=70591,"[""AMEX"", ""MasterCard"", ""Visa""]",2033247000,06901,2,http://www.opentable.com/single.aspx?rid=70591,CT,"{""lat""=>41.057925, ""lng""=>-73.537765}",Italian,4.3,129,Stamford,(203) 324-7000,$30 and under,Casual Elegant
88789,Nostrana,1401 SE Morrison,Portland / Oregon,Portland,US,https://www.opentable.com/img/restimages/88789.jpg,http://mobile.opentable.com/opentable/?restId=88789,"[""AMEX"", ""MasterCard"", ""Pay with OpenTable"", ""Visa""]",5032342427x,97214,3,http://www.opentable.com/single.aspx?rid=88789,OR,"{""lat""=>45.517694, ""lng""=>-122.651122}",Italian,4.6,957,SE Portland,(503) 234-2427,$31 to $50,Casual Elegant
82393,Jax Fish House - Fort Collins,123 College Ave Suite 104,Denver / Colorado,Fort Collins,US,https://www.opentable.com/img/restimages/82393.jpg,http://mobile.opentable.com/opentable/?restId=82393,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",970-682-2275x,80524,2,http://www.opentable.com/single.aspx?rid=82393,CO,"{""lat""=>40.586456, ""lng""=>-105.077134}",Seafood,4.5,505,Fort Collins,(970) 682-2275,$30 and under,Casual Dining
50413,Avanti Ristorante,2720 McKinney Ave,Dallas - Fort Worth,Dallas,US,https://www.opentable.com/img/restimages/50413.jpg,http://mobile.opentable.com/opentable/?restId=50413,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2148714955x,75204,3,http://www.opentable.com/single.aspx?rid=50413,TX,"{""lat""=>32.797989, ""lng""=>-96.80131}",Italian,4.6,344,Uptown,(214) 871-4955,$31 to $50,Casual Elegant
32065,Skyline Club,One American Square; 36th Floor,Indiana,Indianapolis,US,https://www.opentable.com/img/restimages/32065.jpg,http://mobile.opentable.com/opentable/?restId=32065,"[""AMEX"", ""MasterCard"", ""Visa""]",3172635000,46282,3,http://www.opentable.com/single.aspx?rid=32065,IN,"{""lat""=>39.770669, ""lng""=>-86.160677}",Contemporary American,4.2,358,Downtown Indy,(317) 263-5000,$31 to $50,Fine Dining
53974,Ornella Trattoria Italiana,29-17 23rd Avenue,New York / Tri-State Area,Astoria,US,https://www.opentable.com/img/restimages/53974.jpg,http://mobile.opentable.com/opentable/?restId=53974,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7187779477x,11105,2,http://www.opentable.com/single.aspx?rid=53974,NY,"{""lat""=>40.77489, ""lng""=>-73.913128}",Italian,4.2,164,Astoria,(718) 777-9477,$30 and under,Casual Elegant
46693,Sandiago's Mexican Grill,40 Tramway Rd NE,New Mexico,Albuquerque,US,https://www.opentable.com/img/restimages/46693.jpg,http://mobile.opentable.com/opentable/?restId=46693,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",5058566692x,87122,2,http://www.opentable.com/single.aspx?rid=46693,NM,"{""lat""=>35.191798, ""lng""=>-106.4837}",Mexican / Southwestern,3.8,523,Albuquerque,(505) 856-6692,$30 and under,Casual Dining
111679,Olive Lucy's Kitchen Table,52 Speedwell Avenue,New York / Tri-State Area,Morristown,US,https://www.opentable.com/img/restimages/111679.jpg,http://mobile.opentable.com/opentable/?restId=111679,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9739988333,07960,2,http://www.opentable.com/single.aspx?rid=111679,NJ,"{""lat""=>40.799673, ""lng""=>-74.481788}",Portuguese,4.3,367,Morristown,(973) 998-8333,$30 and under,Casual Dining
102925,Olympic Provisions Southeast,107 SE Washington St.,Portland / Oregon,Portland,US,https://www.opentable.com/img/restimages/102925.jpg,http://mobile.opentable.com/opentable/?restId=102925,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5039543663x,97214,3,http://www.opentable.com/single.aspx?rid=102925,OR,"{""lat""=>45.519273, ""lng""=>-122.664249}",Contemporary European,4.6,234,SE Portland,(503) 954-3663,$30 and under,Casual Elegant
40684,Bombay Clay Oven,165 Steele Street,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/40684.jpg,http://mobile.opentable.com/opentable/?restId=40684,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3033774454x,80206,2,http://www.opentable.com/single.aspx?rid=40684,CO,"{""lat""=>39.718974, ""lng""=>-104.950154}",Indian,4.1,93,Cherry Creek,(303) 377-4454,$30 and under,Casual Elegant
24886,Amber India,25 Yerba Buena Lane,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/24886.jpg,http://mobile.opentable.com/opentable/?restId=24886,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4157770500,94103,2,http://www.opentable.com/single.aspx?rid=24886,CA,"{""lat""=>37.78553, ""lng""=>-122.404026}",Indian,4.3,1600,Downtown / Union Square,(415) 777-0500,$30 and under,Fine Dining
46924,Nuvolari's,246 Girod St.,New Orleans / Louisiana,Mandeville,US,https://www.opentable.com/img/restimages/46924.jpg,http://mobile.opentable.com/opentable/?restId=46924,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9856265619,70448,3,http://www.opentable.com/single.aspx?rid=46924,LA,"{""lat""=>30.35825, ""lng""=>-90.065631}",Creole,4.4,336,Mandeville,(985) 626-5619,$31 to $50,Fine Dining
51388,Costanera Restaurant,511 Bloomfield Avenue,New York / Tri-State Area,Montclair,US,https://www.opentable.com/img/restimages/51388.jpg,http://mobile.opentable.com/opentable/?restId=51388,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9733378289x,07042,2,http://www.opentable.com/single.aspx?rid=51388,NJ,"{""lat""=>40.814828, ""lng""=>-74.218692}",Peruvian,4.6,556,Montclair,(973) 337-8289,$30 and under,Casual Elegant
109846,Taylor's Kitchen,2924 Freeport Blvd,Sacramento / Sacramento Valley,Sacramento,US,https://www.opentable.com/img/restimages/109846.jpg,http://mobile.opentable.com/opentable/?restId=109846,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9164435154x,95818,3,http://www.opentable.com/single.aspx?rid=109846,CA,"{""lat""=>38.551685, ""lng""=>-121.488919}",American,4.5,197,Sacramento,(916) 443-5154,$31 to $50,Casual Elegant
16705,"Mignon - Prime Steaks, Seafood and Cocktails",4005 Preston Rd.,Dallas - Fort Worth,Plano,US,https://www.opentable.com/img/restimages/16705.jpg,http://mobile.opentable.com/opentable/?restId=16705,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9729433372,75093,3,http://www.opentable.com/single.aspx?rid=16705,TX,"{""lat""=>33.050408, ""lng""=>-96.794474}",Steakhouse,4.1,662,Plano,(972) 943-3372,$31 to $50,Fine Dining
93412,Janko's Little Zagreb,223 W 6th St,Indiana,Bloomington,US,https://www.opentable.com/img/restimages/93412.jpg,http://mobile.opentable.com/opentable/?restId=93412,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8123320694,47404,3,http://www.opentable.com/single.aspx?rid=93412,IN,"{""lat""=>39.167482, ""lng""=>-86.535987}",Steakhouse,4.5,948,Bloomington,(812) 332-0694,$31 to $50,Casual Dining
24406,Amerigo - Cool Springs,1656 Westgate Circle,Nashville,Brentwood,US,https://www.opentable.com/img/restimages/24406.jpg,http://mobile.opentable.com/opentable/?restId=24406,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6153777070x,37027,2,http://www.opentable.com/single.aspx?rid=24406,TN,"{""lat""=>35.966548, ""lng""=>-86.804069}",Italian,4.5,607,Franklin / Brentwood,(615) 377-7070,$30 and under,Casual Elegant
